Time,Time Code,Country Name,Country Code,Nitrous oxide emissions (thousand metric tons of CO2 equivalent) [EN.ATM.NOXE.KT.CE],CO2 emissions (kt) [EN.ATM.CO2E.KT],Methane emissions (kt of CO2 equivalent) [EN.ATM.METH.KT.CE]
1991,YR1991,Somalia,SOM,5710,710,15170.0000762939
1991,YR1991,South Africa,ZAF,19120,242330,64120.002746582
1991,YR1991,South Sudan,SSD,14030,410,15460.000038147
1991,YR1991,Spain,ESP,21450,222100,34139.9993896484
1991,YR1991,Sri Lanka,LKA,2120,3990,17610.0006103516
1991,YR1991,St. Kitts and Nevis,KNA,10,110,70.0000002980232
1991,YR1991,St. Lucia,LCA,40,200,689.999997615814
1991,YR1991,St. Martin (French part),MAF,..,..,..
1991,YR1991,St. Vincent and the Grenadines,VCT,10,90,70.0000002980232
1991,YR1991,Sudan,SDN,17680,4800,27739.9997711182
1991,YR1991,Suriname,SUR,160,2050,850.000023841858
1991,YR1991,Sweden,SWE,5840,54240,8489.99977111816
1991,YR1991,Switzerland,CHE,2820,45670,6349.99990463257
1991,YR1991,Syrian Arab Republic,SYR,3630,35770,33799.9992370605
1991,YR1991,Tajikistan,TJK,1750,10170,4889.9998664856
1991,YR1991,Tanzania,TZA,16230,1870,22010.0002288818
1991,YR1991,Thailand,THA,14840,98070,57139.9993896484
1991,YR1991,Timor-Leste,TLS,130,..,389.999985694885
1991,YR1991,Togo,TGO,1030,930,1429.99994754791
1991,YR1991,Tonga,TON,50,90,119.999997317791
1991,YR1991,Trinidad and Tobago,TTO,270,13050,6650.00009536743
1991,YR1991,Tunisia,TUN,2150,15030,4940.00005722046
1991,YR1991,Turkiye,TUR,25600,143800,37040.0009155273
1991,YR1991,Turkmenistan,TKM,2140,37790,63380.0010681152
1991,YR1991,Turks and Caicos Islands,TCA,..,..,..
1991,YR1991,Tuvalu,TUV,0,10,9.99999977648258
1991,YR1991,Uganda,UGA,5830,810,8319.99969482422
1991,YR1991,Ukraine,UKR,40360,651930,89500
1991,YR1991,United Arab Emirates,ARE,570,61560,17870.0008392334
1991,YR1991,United Kingdom,GBR,57220,570680,109440.002441406
1991,YR1991,United States,USA,239320,4807500,651919.982910156
1991,YR1991,Uruguay,URY,6900,4370,18950.0007629395
1991,YR1991,Uzbekistan,UZB,11060,118580,36869.9989318848
1991,YR1991,Vanuatu,VUT,100,70,330.000013113022
1991,YR1991,"Venezuela, RB",VEN,11150,100990,142720.001220703
1991,YR1991,Vietnam,VNM,12250,19800,45119.9989318848
1991,YR1991,Virgin Islands (U.S.),VIR,..,..,..
1991,YR1991,West Bank and Gaza,PSE,..,..,..
1991,YR1991,"Yemen, Rep.",YEM,2150,8500,8899.99961853027
1991,YR1991,Zambia,ZMB,12720,2880,12189.9995803833
1991,YR1991,Zimbabwe,ZWE,5290,18300,8720.00026702881
1991,YR1991,Africa Eastern and Southern,AFE,189120,298735.435601561,321170.003211126
1991,YR1991,Africa Western and Central,AFW,78450,111479.470508094,244579.997181893
1991,YR1991,Arab World,ARB,69510,638311.616152838,394510.002702475
1991,YR1991,Caribbean small states,CSS,1870,27900,20839.9998769164
1991,YR1991,Central Europe and the Baltics,CEB,73820,913110,147229.998588562
1991,YR1991,Early-demographic dividend,EAR,558440,2742521.54409015,2201230.03626801
1991,YR1991,East Asia & Pacific,EAS,565940,4720763.24892372,1548270.02227679
1991,YR1991,East Asia & Pacific (excluding high income),EAP,437090,2830000.84174263,1312420.02463713
1991,YR1991,East Asia & Pacific (IDA & IBRD countries),TEA,432340,2712741.08876561,1287290.02547637
1991,YR1991,Euro area,EMU,244260,2638230,375470.003217459
1991,YR1991,Europe & Central Asia,ECS,616170,7854524.73833276,1669959.99516919
1991,YR1991,Europe & Central Asia (excluding high income),ECA,240620,3738657.64140977,1045599.99197721
1991,YR1991,Europe & Central Asia (IDA & IBRD countries),TEC,279970,4247249.79488871,1120589.99031782
1991,YR1991,European Union,EUU,317350,3524670,517690.001100302
1991,YR1991,Fragile and conflict affected situations,FCS,192800,440429.348153616,683330.001281574
1991,YR1991,Heavily indebted poor countries (HIPC),HPC,186690,63398.9803936245,325359.998563304
1991,YR1991,High income,HIC,805100,11656549.4989739,1749419.98782009
1991,YR1991,IBRD only,IBD,1180290,9047190.31618418,4063910.04931741
1991,YR1991,IDA & IBRD total,IBT,1502290,9485523.1424594,4863570.04375197
1991,YR1991,IDA blend,IDB,85610,298741.773497236,297919.995069504
1991,YR1991,IDA only,IDX,236390,138160.828928532,501739.999365061
1991,YR1991,IDA total,IDA,322000,437441.017241002,799659.994434566
1991,YR1991,Late-demographic dividend,LTE,695830,6341401.63600497,2262480.00821844
1991,YR1991,Latin America & Caribbean,LCN,269640,929315.081764644,861100.004397333
1991,YR1991,Latin America & Caribbean (excluding high income),LAC,245480,761420,676100.002154708
1991,YR1991,Latin America & the Caribbean (IDA & IBRD countries),TLA,263690,885160,846610.00495404
1991,YR1991,Least developed countries: UN classification,LDC,233600,65739.8964234047,452319.999663159
1991,YR1991,Low & middle income,LMY,1449470,8974875.56744864,4643140.04177414
1991,YR1991,Low income,LIC,164010,187523.002080103,309279.997289181
1991,YR1991,Lower middle income,LMC,508160,2311084.11443927,1766680.02714589
1991,YR1991,Middle East & North Africa,MEA,63160,888015.939321849,470900.00090003
1991,YR1991,Middle East & North Africa (excluding high income),MNA,54750,554774.022719369,346180.001199246
1991,YR1991,Middle East & North Africa (IDA & IBRD countries),TMN,54750,548800,346180.001199246
1991,YR1991,Middle income,MIC,1285460,8787754.50637859,4333860.04448496
1991,YR1991,North America,NAC,279270,5222530.67246096,722149.98626709
1991,YR1991,Not classified,INX,..,..,..
1991,YR1991,OECD members,OED,854340,11382690,1757369.9914217
1991,YR1991,Other small states,OSS,13870,83227.2355387841,39980.0001811236
1991,YR1991,Pacific island small states,PSS,550,1643.90625,1639.99998942018
1991,YR1991,Post-demographic dividend,PST,800080,11338333.7834024,1624119.98954415
1991,YR1991,Pre-demographic dividend,PRE,211320,180997.639714628,447199.99678433
1991,YR1991,Small states,SST,16290,112824.081533902,62460.0000474602
1991,YR1991,South Asia,SAS,203970,686060,697150.021411478
1991,YR1991,South Asia (IDA & IBRD),TSA,203970,686060,697150.021411478
1991,YR1991,Sub-Saharan Africa,SSF,267570,410255.196720981,565750.000393018
1991,YR1991,Sub-Saharan Africa (excluding high income),SSA,267560,410085.399910558,565690.000394359
1991,YR1991,Sub-Saharan Africa (IDA & IBRD countries),TSS,267570,410255.196720981,565750.000393018
1991,YR1991,Upper middle income,UMC,777300,6476987.81173463,2567180.01733907
1991,YR1991,World,WLD,2265720,20766900.8941382,6535280.03081493
1992,YR1992,Afghanistan,AFG,2890,1390,7130.00011444092
1992,YR1992,Albania,ALB,1100,2220,3410.00008583069
1992,YR1992,Algeria,DZA,4830,66840,54099.9984741211
1992,YR1992,American Samoa,ASM,..,..,..
1992,YR1992,Andorra,AND,0,410,19.9999995529652
1992,YR1992,Angola,AGO,15460,6880,21950.0007629395
1992,YR1992,Antigua and Barbuda,ATG,10,290,140.000000596046
1992,YR1992,Argentina,ARG,36180,107930,110650.001525879
1992,YR1992,Armenia,ARM,760,10900,3160.00008583069
1992,YR1992,Aruba,ABW,..,..,..
1992,YR1992,Australia,AUS,76410,268400,136660.003662109
1992,YR1992,Austria,AUT,4780,57660,11649.9996185303
1992,YR1992,Azerbaijan,AZE,2640,63610,16049.9992370605
1992,YR1992,"Bahamas, The",BHS,20,2570,150.000005960464
1992,YR1992,Bahrain,BHR,50,12270,5070.00017166138
1992,YR1992,Bangladesh,BGD,17530,11820,67180.0003051758
1992,YR1992,Barbados,BRB,50,1180,2150.00009536743
1992,YR1992,Belarus,BLR,13070,87990,18000
1992,YR1992,Belgium,BEL,7730,112330,13159.9998474121
1992,YR1992,Belize,BLZ,110,500,6360.0001335144
1992,YR1992,Benin,BEN,1720,280,2359.99989509583
1992,YR1992,Bermuda,BMU,..,..,..
1992,YR1992,Bhutan,BTN,100,120,540.000021457672
1992,YR1992,Bolivia,BOL,5240,11150,16750
1992,YR1992,Bosnia and Herzegovina,BIH,890,15970,3339.99991416931
1992,YR1992,Botswana,BWA,4280,3300,5099.99990463257
1992,YR1992,Brazil,BRA,111860,207870,296790.008544922
1992,YR1992,British Virgin Islands,VGB,..,..,..
1992,YR1992,Brunei Darussalam,BRN,90,3590,1490.00000953674
1992,YR1992,Bulgaria,BGR,5230,55360,14810.0004196167
1992,YR1992,Burkina Faso,BFA,5040,520,7150.00009536743
1992,YR1992,Burundi,BDI,1050,180,620.000004768372
1992,YR1992,Cabo Verde,CPV,80,110,90.0000035762787
1992,YR1992,Cambodia,KHM,2970,1350,12039.999961853
1992,YR1992,Cameroon,CMR,5350,6850,14810.0004196167
1992,YR1992,Canada,CAN,40460,426370,72709.9990844727
1992,YR1992,Cayman Islands,CYM,..,..,..
1992,YR1992,Central African Republic,CAF,8170,150,8899.99961853027
1992,YR1992,Chad,TCD,8390,410,13890.0003433228
1992,YR1992,Channel Islands,CHI,..,..,..
1992,YR1992,Chile,CHL,4840,30320,10409.9998474121
1992,YR1992,China,CHN,309200,2418180,780750
1992,YR1992,Colombia,COL,18090,52510,57110.0006103516
1992,YR1992,Comoros,COM,40,70,159.999996423721
1992,YR1992,"Congo, Dem. Rep.",COD,13380,1480,21959.9990844727
1992,YR1992,"Congo, Rep.",COG,1490,3130,5199.99980926514
1992,YR1992,Costa Rica,CRI,1700,4150,4070.00017166138
1992,YR1992,Cote d'Ivoire,CIV,2700,2770,9130.00011444092
1992,YR1992,Croatia,HRV,2770,15040,3710.00003814697
1992,YR1992,Cuba,CUB,5410,21770,12189.9995803833
1992,YR1992,Curacao,CUW,..,..,..
1992,YR1992,Cyprus,CYP,370,5480,550.000011920929
1992,YR1992,Czech Republic,CZE,5950,134140,20659.9998474121
1992,YR1992,Denmark,DNK,6700,57030,9689.9995803833
1992,YR1992,Djibouti,DJI,200,300,449.999988079071
1992,YR1992,Dominica,DMA,30,80,100.000001490116
1992,YR1992,Dominican Republic,DOM,2020,9620,6679.99982833862
1992,YR1992,Ecuador,ECU,3960,16850,19290.0009155273
1992,YR1992,"Egypt, Arab Rep.",EGY,13500,90900,35740.0016784668
1992,YR1992,El Salvador,SLV,1300,3350,3349.99990463257
1992,YR1992,Equatorial Guinea,GNQ,10,900,1159.9999666214
1992,YR1992,Eritrea,ERI,1280,440,2700.00004768372
1992,YR1992,Estonia,EST,1570,23820,2309.99994277954
1992,YR1992,Eswatini,SWZ,450,580,1240.00000953674
1992,YR1992,Ethiopia,ETH,24160,1520,43000
1992,YR1992,Faroe Islands,FRO,..,..,..
1992,YR1992,Fiji,FJI,330,720,709.999978542328
1992,YR1992,Finland,FIN,5740,52280,8399.99961853027
1992,YR1992,France,FRA,59650,368590,70080.0018310547
1992,YR1992,French Polynesia,PYF,..,..,..
1992,YR1992,Gabon,GAB,340,4530,6329.99992370605
1992,YR1992,"Gambia, The",GMB,290,200,4070.00017166138
1992,YR1992,Georgia,GEO,2050,20070,10529.9997329712
1992,YR1992,Germany,DEU,64290,892820,91699.9969482422
1992,YR1992,Ghana,GHA,3560,3080,5210.00003814697
1992,YR1992,Gibraltar,GIB,..,..,..
1992,YR1992,Greece,GRC,7050,78180,10800.0001907349
1992,YR1992,Greenland,GRL,..,..,..
1992,YR1992,Grenada,GRD,10,170,1750
1992,YR1992,Guam,GUM,..,..,..
1992,YR1992,Guatemala,GTM,2650,4830,5369.99988555908
1992,YR1992,Guinea,GIN,2760,1050,5219.99979019165
1992,YR1992,Guinea-Bissau,GNB,510,180,769.999980926514
1992,YR1992,Guyana,GUY,640,1080,1049.99995231628
1992,YR1992,Haiti,HTI,1160,900,3880.00011444092
1992,YR1992,Honduras,HND,1890,2730,7099.99990463257
1992,YR1992,"Hong Kong SAR, China",HKG,..,..,..
1992,YR1992,Hungary,HUN,5500,58000,10430.0003051758
1992,YR1992,Iceland,ISL,370,1940,519.999980926514
1992,YR1992,India,IND,153480,626290,516179.992675781
1992,YR1992,Indonesia,IDN,61450,171510,282760.009765625
1992,YR1992,"Iran, Islamic Rep.",IRN,19070,233650,120029.998779297
1992,YR1992,Iraq,IRQ,3500,67340,17860.0006103516
1992,YR1992,Ireland,IRL,9850,31510,15779.9997329712
1992,YR1992,Isle of Man,IMN,..,..,..
1992,YR1992,Israel,ISR,1810,36860,8890.00034332275
1992,YR1992,Italy,ITA,25970,402270,47869.9989318848
1992,YR1992,Jamaica,JAM,500,8150,1149.99997615814
1992,YR1992,Japan,JPN,27260,1115060,37919.9981689453
1992,YR1992,Jordan,JOR,640,11930,9199.99980926514
1992,YR1992,Kazakhstan,KAZ,15950,253840,37000
1992,YR1992,Kenya,KEN,9980,5950,17700.0007629395
1992,YR1992,Kiribati,KIR,0,20,9.99999977648258
1992,YR1992,"Korea, Dem. People's Rep.",PRK,4840,104690,23780.0006866455
1992,YR1992,"Korea, Rep.",KOR,10210,297050,24659.9998474121
1992,YR1992,Kosovo,XKX,..,..,..
1992,YR1992,Kuwait,KWT,240,23050,8520.00045776367
1992,YR1992,Kyrgyz Republic,KGZ,2020,13800,6760.00022888184
1992,YR1992,Lao PDR,LAO,1560,600,4849.99990463257
1992,YR1992,Latvia,LVA,2390,13970,4599.99990463257
1992,YR1992,Lebanon,LBN,470,7020,1309.99994277954
1992,YR1992,Lesotho,LSO,640,350,1100.00002384186
1992,YR1992,Liberia,LBR,170,400,200.000002980232
1992,YR1992,Libya,LBY,1160,26340,56200.0007629395
1992,YR1992,Liechtenstein,LIE,0,210,0
1992,YR1992,Lithuania,LTU,4760,19980,7349.99990463257
1992,YR1992,Luxembourg,LUX,320,11440,610.000014305115
1992,YR1992,"Macao SAR, China",MAC,..,..,..
1992,YR1992,Madagascar,MDG,8220,960,16709.9990844727
1992,YR1992,Malawi,MWI,1390,630,1330.00004291534
1992,YR1992,Malaysia,MYS,7210,67170,19430.0003051758
1992,YR1992,Maldives,MDV,0,230,50.0000007450581
1992,YR1992,Mali,MLI,6180,10,8810.0004196167
1992,YR1992,Malta,MLT,70,2170,170.000001788139
1992,YR1992,Marshall Islands,MHL,0,80,29.9999993294477
1992,YR1992,Mauritania,MRT,1810,1010,4019.99998092651
1992,YR1992,Mauritius,MUS,240,1320,920.000016689301
1992,YR1992,Mexico,MEX,36780,291680,93269.9966430664
1992,YR1992,"Micronesia, Fed. Sts.",FSM,10,110,0
1992,YR1992,Moldova,MDA,1610,20320,5170.00007629395
1992,YR1992,Monaco,MCO,..,..,..
1992,YR1992,Mongolia,MNG,8390,12860,8729.99954223633
1992,YR1992,Montenegro,MNE,130,1480,829.999983310699
1992,YR1992,Morocco,MAR,5660,24880,8630.00011444092
1992,YR1992,Mozambique,MOZ,8200,1100,10060.0004196167
1992,YR1992,Myanmar,MMR,11320,4280,42189.998626709
1992,YR1992,Namibia,NAM,3470,1220,4500
1992,YR1992,Nauru,NRU,0,120,0
1992,YR1992,Nepal,NPL,4140,1230,15949.9998092651
1992,YR1992,Netherlands,NLD,15990,153250,29540.0009155273
1992,YR1992,New Caledonia,NCL,..,..,..
1992,YR1992,New Zealand,NZL,14610,24380,32150.0015258789
1992,YR1992,Nicaragua,NIC,1860,2240,4949.99980926514
1992,YR1992,Niger,NER,4010,500,9300.00019073486
1992,YR1992,Nigeria,NGA,21220,91810,136779.998779297
1992,YR1992,North Macedonia,MKD,680,8540,2369.99988555908
1992,YR1992,Northern Mariana Islands,MNP,..,..,..
1992,YR1992,Norway,NOR,4350,30200,5949.99980926514
1992,YR1992,Oman,OMN,360,14920,8000
1992,YR1992,Pakistan,PAK,29740,66980,75819.9996948242
1992,YR1992,Palau,PLW,..,200,9.99999977648258
1992,YR1992,Panama,PAN,1170,3640,4170.00007629395
1992,YR1992,Papua New Guinea,PNG,2960,2180,4889.9998664856
1992,YR1992,Paraguay,PRY,8940,2470,17180.0003051758
1992,YR1992,Peru,PER,5770,21030,16950.0007629395
1992,YR1992,Philippines,PHL,8700,44020,44490.0016784668
1992,YR1992,Poland,POL,22790,343370,41840.0001525879
1992,YR1992,Portugal,PRT,3830,46770,11289.999961853
1992,YR1992,Puerto Rico,PRI,..,..,..
1992,YR1992,Qatar,QAT,110,14680,3200.00004768372
1992,YR1992,Romania,ROU,13260,126190,24770.0004577637
1992,YR1992,Russian Federation,RUS,91050,2030810,629190.002441406
1992,YR1992,Rwanda,RWA,870,500,860.000014305115
1992,YR1992,Samoa,WSM,30,100,200.000002980232
1992,YR1992,San Marino,SMR,..,..,..
1992,YR1992,Sao Tome and Principe,STP,10,40,9.99999977648258
1992,YR1992,Saudi Arabia,SAU,5610,202040,82930.0003051758
1992,YR1992,Senegal,SEN,3940,2570,6889.9998664856
1992,YR1992,Serbia,SRB,4040,47990,13720.0002670288
1992,YR1992,Seychelles,SYC,10,180,59.9999986588955
1992,YR1992,Sierra Leone,SLE,930,320,2319.9999332428
1992,YR1992,Singapore,SGP,3490,31410,1350.00002384186
1992,YR1992,Sint Maarten (Dutch part),SXM,..,..,..
1992,YR1992,Slovak Republic,SVK,2720,46100,6960.00003814697
1992,YR1992,Slovenia,SVN,910,12830,2119.99988555908
1992,YR1992,Solomon Islands,SLB,20,170,230.000004172325
1992,YR1992,Somalia,SOM,5010,680,13880.0001144409
1992,YR1992,South Africa,ZAF,18850,238820,63750
1992,YR1992,South Sudan,SSD,15110,360,16840.0001525879
1992,YR1992,Spain,ESP,19880,232370,34599.9984741211
1992,YR1992,Sri Lanka,LKA,2210,5250,18020.0004577637
1992,YR1992,St. Kitts and Nevis,KNA,10,150,70.0000002980232
1992,YR1992,St. Lucia,LCA,40,300,709.999978542328
1992,YR1992,St. Martin (French part),MAF,..,..,..
1992,YR1992,St. Vincent and the Grenadines,VCT,10,120,70.0000002980232
1992,YR1992,Sudan,SDN,19030,4530,30270.0004577637
1992,YR1992,Suriname,SUR,180,2050,949.999988079071
1992,YR1992,Sweden,SWE,5950,56750,8630.00011444092
1992,YR1992,Switzerland,CHE,2790,45700,6269.99998092651
1992,YR1992,Syrian Arab Republic,SYR,3670,35150,38020.0004577637
1992,YR1992,Tajikistan,TJK,1560,7690,4380.00011444092
1992,YR1992,Tanzania,TZA,16360,1860,22000
1992,YR1992,Thailand,THA,15680,107950,58090.0001525879
1992,YR1992,Timor-Leste,TLS,140,..,379.999995231628
1992,YR1992,Togo,TGO,970,750,1360.00001430511
1992,YR1992,Tonga,TON,50,80,129.999995231628
1992,YR1992,Trinidad and Tobago,TTO,270,13150,6460.00003814697
1992,YR1992,Tunisia,TUN,2140,16110,5190.00005722046
1992,YR1992,Turkiye,TUR,26560,149800,37729.9995422363
1992,YR1992,Turkmenistan,TKM,1520,28100,43270.0004577637
1992,YR1992,Turks and Caicos Islands,TCA,..,..,..
1992,YR1992,Tuvalu,TUV,0,10,9.99999977648258
1992,YR1992,Uganda,UGA,5940,820,8560.0004196167
1992,YR1992,Ukraine,UKR,36030,574640,81610.0006103516
1992,YR1992,United Arab Emirates,ARE,620,59700,17809.9994659424
1992,YR1992,United Kingdom,GBR,51990,557890,109680.000305176
1992,YR1992,United States,USA,243790,4879630,654789.978027344
1992,YR1992,Uruguay,URY,7140,4770,19909.9998474121
1992,YR1992,Uzbekistan,UZB,9450,113080,33490.0016784668
1992,YR1992,Vanuatu,VUT,110,60,340.000003576279
1992,YR1992,"Venezuela, RB",VEN,11040,103110,143570.007324219
1992,YR1992,Vietnam,VNM,12160,20810,46590.0001525879
1992,YR1992,Virgin Islands (U.S.),VIR,..,..,..
1992,YR1992,West Bank and Gaza,PSE,..,..,..
1992,YR1992,"Yemen, Rep.",YEM,2220,9130,8750
1992,YR1992,Zambia,ZMB,12820,2850,12270.0004577637
1992,YR1992,Zimbabwe,ZWE,5350,18470,9329.99992370605
1992,YR1992,Africa Eastern and Southern,AFE,191600,295090,326880.001699552
1992,YR1992,Africa Western and Central,AFW,79640,122740.53316587,253969.999358058
1992,YR1992,Arab World,ARB,70870,692897.307446233,409310.00289321
1992,YR1992,Caribbean small states,CSS,1880,29790,21110.0001707673
1992,YR1992,Central Europe and the Baltics,CEB,67850,848800,139560.000896454
1992,YR1992,Early-demographic dividend,EAR,568330,2816236.35670589,2208830.01184277
1992,YR1992,East Asia & Pacific,EAS,579200,4894966.731127,1564870.01385912
1992,YR1992,East Asia & Pacific (excluding high income),EAP,447130,2957304.27104307,1330640.0106214
1992,YR1992,East Asia & Pacific (IDA & IBRD countries),TEA,442290,2852685.39119128,1306860.00993475
1992,YR1992,Euro area,EMU,237870,2563820,369539.995774627
1992,YR1992,Europe & Central Asia,ECS,576560,7507954.29893602,1576360.00110582
1992,YR1992,Europe & Central Asia (excluding high income),ECA,216340,3513547.53176551,964820.004761219
1992,YR1992,Europe & Central Asia (IDA & IBRD countries),TEC,255160,3997662.00089619,1035140.00540972
1992,YR1992,European Union,EUU,306020,3409700,504079.996690154
1992,YR1992,Fragile and conflict affected situations,FCS,196930,472085.016579254,698100.006999448
1992,YR1992,Heavily indebted poor countries (HIPC),HPC,189430,62425.0309858958,334860.000723973
1992,YR1992,High income,HIC,798930,11694563.437159,1751379.97739762
1992,YR1992,IBRD only,IBD,1174450,9032910,4019480.02525978
1992,YR1992,IDA & IBRD total,IBT,1501240,9473857.49364213,4839460.02624743
1992,YR1992,IDA blend,IDB,86180,310097.162409472,301830.000892282
1992,YR1992,IDA only,IDX,240610,129248.873582396,518150.000095368
1992,YR1992,IDA total,IDA,326790,440082.155336526,819980.000987649
1992,YR1992,Late-demographic dividend,LTE,690420,6325141.65757786,2234630.01260534
1992,YR1992,Latin America & Caribbean,LCN,270880,946681.378235803,874750.01577288
1992,YR1992,Latin America & Caribbean (excluding high income),LAC,246330,773530,687720.008537174
1992,YR1992,Latin America & the Caribbean (IDA & IBRD countries),TLA,265400,907190,860260.016091168
1992,YR1992,Least developed countries: UN classification,LDC,238110,65852.2373991166,463130.000231788
1992,YR1992,Low & middle income,LMY,1448180,8965154.99048305,4620320.01873292
1992,YR1992,Low income,LIC,167500,172411.925213454,318730.002120137
1992,YR1992,Lower middle income,LMC,513560,2290422.85103085,1787090.00425413
1992,YR1992,Middle East & North Africa,MEA,65930,959739.183060535,490070.001468063
1992,YR1992,Middle East & North Africa (excluding high income),MNA,57060,596008.046747654,355480.000674725
1992,YR1992,Middle East & North Africa (IDA & IBRD countries),TMN,57060,589590,355480.000674725
1992,YR1992,Middle income,MIC,1280680,8792989.29842393,4301590.01661278
1992,YR1992,North America,NAC,284250,5307758.91588987,727499.977111817
1992,YR1992,Not classified,INX,..,..,..
1992,YR1992,OECD members,OED,846340,11417400,1752859.97331142
1992,YR1992,Other small states,OSS,13570,79448.7471830025,41070.0001511723
1992,YR1992,Pacific island small states,PSS,550,1670,1669.99998316169
1992,YR1992,Post-demographic dividend,PST,783890,11278742.9012225,1606839.97708559
1992,YR1992,Pre-demographic dividend,PRE,215460,212602.162411819,464720.001921058
1992,YR1992,Small states,SST,16000,110960.136625546,63850.0003051013
1992,YR1992,South Asia,SAS,210090,713310,700869.993079453
1992,YR1992,South Asia (IDA & IBRD),TSA,210090,713310,700869.993079453
1992,YR1992,Sub-Saharan Africa,SSF,271240,417794.327382333,580850.00105761
1992,YR1992,Sub-Saharan Africa (excluding high income),SSA,271230,417614.507620054,580790.001058951
1992,YR1992,Sub-Saharan Africa (IDA & IBRD countries),TSS,271240,417794.327382333,580850.00105761
1992,YR1992,Upper middle income,UMC,767120,6502838.29966784,2514500.01235865
1992,YR1992,World,WLD,2258150,20796958.4334364,6515270.00345476
